"row_id","fofId","mass","np","m.np"
43645,416000604840,66456899584,485,485
43646,416000171440,273090002944,1993,1993
43647,416001262680,28912199680,211,211
43648,416000545230,74678296576,545,545
43649,416000834630,46177300480,337,337
43650,416000474650,87284596736,637,637
43651,416000669800,59194601472,432,432
43652,416000679740,58235400192,425,425
43653,416000467590,88791900160,648,648
43654,416000025340,2185950003200,15953,15953
43655,416000953370,39737098240,290,290
43656,416000520680,78652096512,574,574
43657,416000430120,97561403392,712,712
43658,416000634820,62894198784,459,459
43659,416000781300,49739898880,363,363
43660,416000745080,52480401408,383,383
43661,416000760920,51247198208,374,374
43662,416000759260,51384201216,375,375
43663,416000968310,39052001280,285,285
43664,416000811270,47684501504,348,348
43665,416000235510,191696994304,1399,1399
43666,416001008970,37270700032,272,272
43667,416000258840,172376997888,1258,1258
43668,416000191400,241299996672,1761,1761
43669,416000968130,39052001280,285,285
43670,416001068350,34941198336,255,255
43671,416000141840,337353998336,2462,2462
43672,416000864040,44395900928,324,324
43673,416000936460,40559198208,296,296
43674,416000303960,144013000704,1051,1051
43675,416001273210,28638099456,209,209
43676,416000717330,54809800704,400,400
43677,416000811130,47684501504,348,348
43678,416000730170,53713600512,392,392
43679,416001212130,30282399744,221,221
43680,416000022450,2484940046336,18135,18135
43681,416000512050,80159301632,585,585
43682,416000367460,116470996992,850,850
43683,416000269290,164839997440,1203,1203
43684,416000034880,1559339991040,11380,11380
43685,416001002560,37544701952,274,274
43686,416000387750,109620002816,800,800
43687,416000105630,466978996224,3408,3408
43688,416000276590,159908003840,1167,1167
43689,416001152610,32063700992,234,234
43690,416000558060,72760000512,531,531
43691,416001053500,35489300480,259,259
43692,416001207360,30419400704,222,222
43693,416000324260,134010003456,978,978
43694,416001157060,31926700032,233,233
43695,416000538140,75774500864,553,553
43696,416000939250,40422199296,295,295
43697,416001169990,31515600896,230,230
43698,416001060840,35215298560,257,257
43699,416000213340,213758001152,1560,1560
43700,416000390360,108797001728,794,794
43701,416000962210,39325999104,287,287
43702,416000388610,109345996800,798,798
43703,416000828020,46588301312,340,340
43704,416000103230,479311986688,3498,3498
43705,416000888410,43025698816,314,314
43706,416000134540,357497012224,2609,2609
43707,416000389050,109209001984,797,797
43708,416000051660,1026310012928,7490,7490
43709,416001317760,27541899264,201,201
43710,416000830250,46451298304,339,339
43711,416000775660,50150998016,366,366
43712,416000914330,41655398400,304,304
43713,416001183710,31104600064,227,227
43714,416001144080,32337799168,236,236
43715,416000321310,135380000768,988,988
43716,416001087270,34256099328,250,250
43717,416000511230,80296296448,586,586
43718,416000608020,66045800448,482,482
43719,416001289550,28227000320,206,206
43720,416000817400,47273398272,345,345
43721,416001241910,29460299776,215,215
43722,416001221870,30008399872,219,219
43723,416001035890,36174499840,264,264
43724,416000785130,49465798656,361,361
43725,416001098960,33845000192,247,247
43726,416000156000,303509012480,2215,2215
43727,416000458110,90847199232,663,663
43728,416000792900,48917700608,357,357
43729,416000350550,122774003712,896,896
43730,416000664360,59742699520,436,436
43731,416000218530,208139993088,1519,1519
43732,416000866430,44258902016,323,323
43733,416000069800,737465991168,5382,5382
43734,416000813240,47547498496,347,347
43735,416000873610,43847798784,320,320
43736,416000890970,42888699904,313,313
43737,416001257390,29049200640,212,212
43738,416000736840,53165498368,388,388
43739,416000697230,56591101952,413,413
43740,416000360960,118799998976,867,867
43741,416000720490,54535700480,398,398
43742,416000332430,130309996544,951,951
43743,416000852350,45081100288,329,329
43744,416001018730,36859600896,269,269
43745,416001035900,36174499840,264,264
43746,416000243010,184982994944,1350,1350
43747,416001072040,34804199424,254,254
43748,416000196960,233626992640,1705,1705
43749,416000192740,239382003712,1747,1747
43750,416000429610,97698496512,713,713
43751,416000836740,46040199168,336,336
43752,416001032450,36311498752,265,265
43753,416000009590,5884239937536,42943,42943
43754,416001278640,28501100544,208,208
43755,416001068360,34941198336,255,255
43756,416000334950,129213997056,943,943
43757,416001284120,28364099584,207,207
43758,416000091870,545220001792,3979,3979
43759,416000105810,466157010944,3402,3402
43760,416000326600,132914003968,970,970
43761,416001071780,34804199424,254,254
43762,416000228380,198137004032,1446,1446
43763,416000618200,64812601344,473,473
43764,416000435560,96191201280,702,702
43765,416000996200,37818798080,276,276
43766,416001300710,27953000448,204,204
43767,416000494090,83447898112,609,609
43768,416001207370,30419400704,222,222
43769,416001252210,29186199552,213,213
43770,416000146430,325707005952,2377,2377
43771,416001317780,27541899264,201,201
43772,416000524740,77966901248,569,569
43773,416000283590,155523006464,1135,1135
43774,416000422730,99479797760,726,726
43775,416000807060,47958601728,350,350
43776,416000482060,85777301504,626,626
43777,416001135640,32611799040,238,238
43778,416000438900,95369003008,696,696
43779,416000167660,280214994944,2045,2045
43780,416000240930,186764001280,1363,1363
43781,416000857040,44807000064,327,327
43782,416001306290,27815999488,203,203
43783,416000067400,766377984000,5593,5593
43784,416000866260,44258902016,323,323
43785,416000959270,39463100416,288,288
43786,416001018520,36859600896,269,269
43787,416001294760,28089999360,205,205
43788,416001110650,33433999360,244,244
43789,416000908790,41929498624,306,306
43790,416001231560,29734299648,217,217
43791,416000316420,137709993984,1005,1005
43792,416000355230,120992997376,883,883
43793,416000447760,93176602624,680,680
43794,416000375370,113730002944,830,830
43795,416000788960,49191800832,359,359
43796,416000302620,144697999360,1056,1056
43797,416000823570,46862401536,342,342
43798,416000485470,85092196352,621,621
43799,416000244310,183887003648,1342,1342
43800,416001152350,32063700992,234,234
43801,416000523040,78240997376,571,571
43802,416001305920,27815999488,203,203
43803,416001143830,32337799168,236,236
43804,416000520630,78652096512,574,574
43805,416001278280,28501100544,208,208
43806,416000056130,936425029632,6834,6834
43807,416000885740,43162701824,315,315
43808,416000849990,45218099200,330,330
43809,416000635940,62757199872,458,458
43810,416000757270,51521200128,376,376
43811,416001161120,31789699072,232,232
43812,416000735030,53302501376,389,389
43813,416000177500,262539001856,1916,1916
43814,416000743260,52617400320,384,384
43815,416000515910,79474196480,580,580
43816,416001122870,33022900224,241,241
43817,416000810980,47684501504,348,348
43818,416000388140,109482999808,799,799
43819,416001165430,31652700160,231,231
43820,416000490450,84133003264,614,614
43821,416001174220,31378599936,229,229
43822,416001300330,27953000448,204,204
43823,416000508900,80707403776,589,589
43824,416001079300,34530201600,252,252
43825,416001267570,28775100416,210,210
43826,416001098730,33845000192,247,247
43827,416000280920,157166993408,1147,1147
43828,416001278630,28501100544,208,208
43829,416001317400,27541899264,201,201
43830,416000103860,476160000000,3475,3475
43831,416000302120,144972005376,1058,1058
43832,416000253330,176488005632,1288,1288
43833,416000830100,46451298304,339,339
43834,416000863900,44395900928,324,324
43835,416000128040,377776996352,2757,2757
43836,416000834490,46177300480,337,337
43837,416000813100,47547498496,347,347
43838,416001083210,34393100288,251,251
43839,416001028770,36448501760,266,266
43840,416000309550,141135003648,1030,1030
43841,416001169730,31515600896,230,230
43842,416000121300,400660004864,2924,2924
43843,416000792760,48917700608,357,357
43844,416000980060,38503899136,281,281
43845,416000408610,103315996672,754,754
43846,416001216620,30145400832,220,220
43847,416000130590,369691983872,2698,2698
43848,416000070280,731711012864,5340,5340
43849,416000537230,75911602176,554,554
43850,416000893320,42751598592,312,312
43851,416001262350,28912199680,211,211
43852,416001127100,32885899264,240,240
43853,416000605790,66319798272,484,484
43854,416000249230,179775995904,1312,1312
43855,416000804810,48095600640,351,351
43856,416000947550,40011100160,292,292
43857,416000448950,92902596608,678,678
43858,416000000820,53617297981440,391297,391297
43859,416000294210,149357002752,1090,1090
43860,416000226220,200330002432,1462,1462
43861,416000525530,77829898240,568,568
43862,416000612370,65497698304,478,478
43863,416000295510,148672004096,1085,1085
43864,416000308170,141820002304,1035,1035
43865,416000394750,107426996224,784,784
43866,416000502950,81803599872,597,597
43867,416000840990,45766201344,334,334
43868,416000480670,86051397632,628,628
43869,416000741610,52754399232,385,385
43870,416001211550,30282399744,221,221
43871,416000056490,929985003520,6787,6787
43872,416001053280,35489300480,259,259
43873,416000817270,47273398272,345,345
43874,416000707620,55631900672,406,406
43875,416000462420,89888096256,656,656
43876,416001067880,34941198336,255,255
43877,416000237590,189779001344,1385,1385
43878,416000484710,85229199360,622,622
43879,416000111300,440671010816,3216,3216
43880,416000114790,426146004992,3110,3110
43881,416000941760,40285200384,294,294
43882,416000371390,115100999680,840,840
43883,416000444870,93861797888,685,685
43884,416001305590,27815999488,203,203
43885,416000998980,37681700864,275,275
43886,416000032030,1706230022144,12452,12452
43887,416000325970,133188001792,972,972
43888,416000691180,57139200000,417,417
43889,416000771690,50424999936,368,368
43890,416000676730,58509500416,427,427
43891,416000644690,61797998592,451,451
43892,416000279390,158125998080,1154,1154
43893,416000379820,112223002624,819,819
43894,416001018310,36859600896,269,269
43895,416000406200,104002002944,759,759
43896,416000206830,221157998592,1614,1614
43897,416000134190,358456000512,2616,2616
43898,416000356620,120445001728,879,879
43899,416000720290,54535700480,398,398
43900,416000652680,60975898624,445,445
43901,416001179090,31241601024,228,228
43902,416000543410,74952400896,547,547
43903,416001295170,28089999360,205,205
43904,416000706090,55769001984,407,407
43905,416000198190,231982006272,1693,1693
43906,416000018770,2989600014336,21818,21818
43907,416000773570,50288001024,367,367
43908,416000479200,86325403648,630,630
43909,416000252120,177446993920,1295,1295
43910,416001086810,34256099328,250,250
43911,416000808850,47821500416,349,349
43912,416001079090,34530201600,252,252
43913,416000260650,171007000576,1248,1248
43914,416000980310,38503899136,281,281
43915,416000843110,45629198336,333,333
43916,416000575380,70293602304,513,513
43917,416001221570,30008399872,219,219
43918,416001106610,33571000320,245,245
43919,416001039240,36037398528,263,263
43920,416000922240,41244401664,301,301
43921,416001178740,31241601024,228,228
43922,416000035010,1552209936384,11328,11328
43923,416000384750,110578999296,807,807
43924,416000622770,64264499200,469,469
43925,416000333640,129762000896,947,947
43926,416000743380,52617400320,384,384
43927,416000061980,840919023616,6137,6137
43928,416000402890,104960999424,766,766
43929,416001046080,35763400704,261,261
43930,416001165170,31652700160,231,231
43931,416001206780,30419400704,222,222
43932,416000649840,61249900544,447,447
43933,416001317020,27541899264,201,201
43934,416000728290,53850599424,393,393
43935,416001147840,32200800256,235,235
43936,416000077270,658814009344,4808,4808
43937,416000821500,46999400448,343,343
43938,416000069050,746508976128,5448,5448
43939,416001002190,37544701952,274,274
43940,416000087920,571392000000,4170,4170
43941,416000856730,44807000064,327,327
43942,416000178010,261717000192,1910,1910
43943,416000852080,45081100288,329,329
43944,416000301530,145245995008,1060,1060
43945,416000812990,47547498496,347,347
43946,416000094090,530969985024,3875,3875
43947,416000642150,62072098816,453,453
43948,416000100660,493013991424,3598,3598
43949,416000992580,37955801088,277,277
43950,416001262010,28912199680,211,211
43951,416000035600,1525079998464,11130,11130
43952,416000602520,66730901504,487,487
43953,416000309820,140998000640,1029,1029
43954,416001236290,29597300736,216,216
43955,416000678130,58372399104,426,426
43956,416000775450,50150998016,366,366
43957,416001160890,31789699072,232,232
43958,416000873290,43847798784,320,320
43959,416001064120,35078299648,256,256
43960,416000467600,88791900160,648,648
43961,416001135080,32611799040,238,238
43962,416000873620,43847798784,320,320
43963,416000798870,48506699776,354,354
43964,416000586580,68786298880,502,502
43965,416001021870,36722601984,268,268
43966,416000830260,46451298304,339,339
43967,416001183740,31104600064,227,227
43968,416000983220,38366900224,280,280
43969,416000069610,739931979776,5400,5400
43970,416000449530,92765601792,677,677
43971,416000890670,42888699904,313,313
43972,416000388120,109482999808,799,799
43973,416000045640,1171970064384,8553,8553
43974,416000700070,56317100032,411,411
43975,416000328970,131817996288,962,962
43976,416001139370,32474800128,237,237
43977,416000227540,198960005120,1452,1452
43978,416000104460,473008996352,3452,3452
43979,416000351260,122499997696,894,894
43980,416000628700,63579398144,464,464
43981,416000644860,61797998592,451,451
43982,416000487660,84681097216,618,618
43983,416000562760,72074903552,526,526
43984,416000131630,366402994176,2674,2674
43985,416000933600,40696299520,297,297
43986,416000024080,2308310040576,16846,16846
43987,416000069810,737329020928,5381,5381
43988,416000439450,95232000000,695,695
43989,416000916960,41518399488,303,303
43990,416000087610,573721018368,4187,4187
43991,416000118380,411758985216,3005,3005
43992,416000509700,80570400768,588,588
43993,416000789110,49191800832,359,359
43994,416001165700,31652700160,231,231
43995,416000226500,200055996416,1460,1460
43996,416000995990,37818798080,276,276
43997,416001042930,35900399616,262,262
43998,416000087940,571255029760,4169,4169
43999,416000903540,42203500544,308,308
44000,416001272870,28638099456,209,209
44001,416000403400,104823996416,765,765
44002,416000539020,75637497856,552,552
44003,416000149910,317349003264,2316,2316
44004,416000383530,110990000128,810,810
44005,416001087300,34256099328,250,250
44006,416000895930,42614599680,311,311
44007,416000419090,100438999040,733,733
